date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:10	24761/24761	---M--	200	added ('OK')	image/png	etag:%22c6180c5667963e31187e022c52f5eb52%22	http://r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-35-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-35-1.png	(from http://r4ds.had.co.nz/exploratory-data-analysis.html)
23:11:10	19513/19513	---M--	200	added ('OK')	image/png	etag:%22ec8e05353177710ee61511d9230fbbf3%22	http://r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-36-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-36-1.png	(from http://r4ds.had.co.nz/exploratory-data-analysis.html)
23:11:17	35370/35370	---M--	200	added ('OK')	image/png	etag:%22eb238f6fceba076e24b97bb099acc265%22	http://r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-37-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-37-1.png	(from http://r4ds.had.co.nz/exploratory-data-analysis.html)
23:11:17	18724/18724	---M--	200	added ('OK')	image/png	etag:%22c41666fded8c00087923662f5aa72d37%22	http://r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-39-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-39-1.png	(from http://r4ds.had.co.nz/exploratory-data-analysis.html)
23:11:18	31293/31293	---M--	200	added ('OK')	image/png	etag:%225a7a994d8cf6c69ec08595281bfb8e44%22	http://r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-38-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/EDA_files/figure-html/unnamed-chunk-38-1.png	(from http://r4ds.had.co.nz/exploratory-data-analysis.html)
23:11:24	18093/18093	---M--	200	added ('OK')	image/png	etag:%22435234f6a56d0ebe963e04cd98246e49%22	http://r4ds.had.co.nz/screenshots/rstudio-wd.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rstudio-wd.png	(from http://r4ds.had.co.nz/workflow-projects.html)
23:11:33	65732/65732	---M--	200	added ('OK')	image/png	etag:%22849643591bfe34bbfcea50e594a9299d%22	http://r4ds.had.co.nz/screenshots/rstudio-project-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rstudio-project-1.png	(from http://r4ds.had.co.nz/workflow-projects.html)
23:11:36	61588/61588	---M--	200	added ('OK')	image/png	etag:%2288188b8405d0cce9ad4ea441410af3bc%22	http://r4ds.had.co.nz/screenshots/rstudio-project-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rstudio-project-2.png	(from http://r4ds.had.co.nz/workflow-projects.html)
23:11:43	15668/15668	---M--	200	added ('OK')	image/png	etag:%22be2b0c2f320c537810296b79fb390ff5%22	http://r4ds.had.co.nz/diagrams/data-science-wrangle.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/data-science-wrangle.png	(from http://r4ds.had.co.nz/wrangle-intro.html)
23:11:44	71918/71918	---M--	200	added ('OK')	image/png	etag:%224c8abc855a6130553bf1ad697a05ed08%22	http://r4ds.had.co.nz/screenshots/rstudio-project-3.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rstudio-project-3.png	(from http://r4ds.had.co.nz/workflow-projects.html)
23:11:53	32535/32535	---M--	200	added ('OK')	image/png	etag:%228f524ac7fb16d8aa8c85cac3c48eba32%22	http://r4ds.had.co.nz/tidy_files/figure-html/unnamed-chunk-3-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/tidy_files/figure-html/unnamed-chunk-3-1.png	(from http://r4ds.had.co.nz/tidy-data.html)
23:12:18	125291/125291	---M--	200	added ('OK')	image/png	etag:%22588f28cf07886fa03c21ba85e4d1cf6a%22	http://r4ds.had.co.nz/images/tidy-9.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/tidy-9.png	(from http://r4ds.had.co.nz/tidy-data.html)
23:12:27	225818/225818	---M--	200	added ('OK')	image/png	etag:%22ee38f3872e0a9273f3f612559c2ff0ef%22	http://r4ds.had.co.nz/images/tidy-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/tidy-1.png	(from http://r4ds.had.co.nz/tidy-data.html)
23:12:43	503339/503339	---M--	200	added ('OK')	image/png	etag:%224e351289f157fada8f67fc251fa0c1e6%22	http://r4ds.had.co.nz/screenshots/rstudio-workspace.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rstudio-workspace.png	(from http://r4ds.had.co.nz/workflow-projects.html)
23:12:56	152837/152837	---M--	200	added ('OK')	image/png	etag:%22bc42ac458ec57af12202e5cde2fd775d%22	http://r4ds.had.co.nz/images/tidy-17.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/tidy-17.png	(from http://r4ds.had.co.nz/tidy-data.html)
23:13:05	46157/46157	---M--	200	added ('OK')	image/png	etag:%22907ba8e85e369284c61d9bfa08da70f7%22	http://r4ds.had.co.nz/diagrams/relational-nycflights.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/relational-nycflights.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:09	7389/7389	---M--	200	added ('OK')	image/png	etag:%22d502deafc9641849b0d75a96bb455ac9%22	http://r4ds.had.co.nz/diagrams/join-setup.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-setup.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:11	299553/299553	---M--	200	added ('OK')	image/png	etag:%2299f7e0fd8851e662fcad9e6736bc083a%22	http://r4ds.had.co.nz/images/tidy-8.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/tidy-8.png	(from http://r4ds.had.co.nz/tidy-data.html)
23:13:15	162197/162197	---M--	200	added ('OK')	image/png	etag:%228fd6c1b4782ea737d9ef6376d40adcb8%22	http://r4ds.had.co.nz/images/tidy-18.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/tidy-18.png	(from http://r4ds.had.co.nz/tidy-data.html)
23:13:15	17205/17205	---M--	200	added ('OK')	image/png	etag:%227eed6e41e4da6cfb2f7f229f5c95bd23%22	http://r4ds.had.co.nz/diagrams/join-setup2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-setup2.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:19	29595/29595	---M--	200	added ('OK')	image/png	etag:%22a41d957dd7bb92a0d1656fcb1cdb75f0%22	http://r4ds.had.co.nz/diagrams/join-inner.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-inner.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:26	29569/29569	---M--	200	added ('OK')	image/png	etag:%224f43e7ac9ad52ba5a77f602b74232b66%22	http://r4ds.had.co.nz/diagrams/join-one-to-many.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-one-to-many.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:28	51171/51171	---M--	200	added ('OK')	image/png	etag:%225e8e3c9e05d884e35e1250170b44686f%22	http://r4ds.had.co.nz/diagrams/join-venn.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-venn.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:35	27100/27100	---M--	200	added ('OK')	image/png	etag:%224e2871be086ce067b35d845421d4b447%22	http://r4ds.had.co.nz/diagrams/join-semi.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-semi.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:37	1418592/1418592	---M--	200	added ('OK')	image/png	etag:%22364b83c2c9dae957c2e461a24552ab85%22	http://r4ds.had.co.nz/diagrams/rstudio-editor.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/rstudio-editor.png	(from http://r4ds.had.co.nz/workflow-scripts.html)
23:13:37	47564/47564	---M--	200	added ('OK')	image/png	etag:%22735f97db8be53313822e51393a7a6ca7%22	http://r4ds.had.co.nz/diagrams/join-many-to-many.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-many-to-many.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:37	120290/120290	---M--	200	added ('OK')	image/png	etag:%22905d9b209c12120e81853ec66a2f8906%22	http://r4ds.had.co.nz/diagrams/join-outer.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-outer.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:41	36895/36895	---M--	200	added ('OK')	image/png	etag:%22dfedcc2210a1dc563482982157c78acf%22	http://r4ds.had.co.nz/diagrams/join-semi-many.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-semi-many.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:43	27197/27197	---M--	200	added ('OK')	image/png	etag:%228cd2d870a68224a8a6e57ce31c111b79%22	http://r4ds.had.co.nz/diagrams/join-anti.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/join-anti.png	(from http://r4ds.had.co.nz/relational-data.html)
23:13:45	13794/13794	---M--	200	added ('OK')	image/png	etag:%226dbaf901d7e518d4a0cb7a7f0e35e90d%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-14-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-14-1.png	(from http://r4ds.had.co.nz/factors.html)
23:13:49	14919/14919	---M--	200	added ('OK')	image/png	etag:%22d06c6cc150bd50a0e10103792076aad6%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-15-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-15-1.png	(from http://r4ds.had.co.nz/factors.html)
23:13:53	26453/26453	---M--	200	added ('OK')	image/png	etag:%226aa2ad4d943502beae4182583ec8f6f8%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-16-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-16-1.png	(from http://r4ds.had.co.nz/factors.html)
23:13:55	29206/29206	---M--	200	added ('OK')	image/png	etag:%225f64bbff7d1efa7d296165760abe2de7%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-17-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-17-1.png	(from http://r4ds.had.co.nz/factors.html)
23:13:58	32274/32274	---M--	200	added ('OK')	image/png	etag:%22a55c429dfaf7b13d419e2c7d31b3d67c%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-19-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-19-1.png	(from http://r4ds.had.co.nz/factors.html)
23:14:01	33245/33245	---M--	200	added ('OK')	image/png	etag:%222eb0958f37241d043efd04c916b057f1%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-20-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-20-1.png	(from http://r4ds.had.co.nz/factors.html)
23:14:06	17190/17190	---M--	200	added ('OK')	image/png	etag:%22354e67de1240d9fbe7c163ebb9723db8%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-22-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-22-1.png	(from http://r4ds.had.co.nz/factors.html)
23:14:07	147477/147477	---M--	200	added ('OK')	image/png	etag:%22543c97abe65d6d255c9216c6c888854d%22	http://r4ds.had.co.nz/screenshots/stringr-autocomplete.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/stringr-autocomplete.png	(from http://r4ds.had.co.nz/strings.html)
23:14:09	70571/70571	---M--	200	added ('OK')	image/png	etag:%22fda7245699543fc2bc96d64ffc121e84%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-21-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-21-1.png	(from http://r4ds.had.co.nz/factors.html)
23:14:12	71770/71770	---M--	200	added ('OK')	image/png	etag:%223b1292eabf2b28d4f390aa8f649e20c6%22	http://r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-21-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/factors_files/figure-html/unnamed-chunk-21-2.png	(from http://r4ds.had.co.nz/factors.html)
23:14:13	13367/13367	---M--	200	added ('OK')	image/png	etag:%221de85af549a1b2ba1219aab7766a0c17%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-18-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-18-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:19	28554/28554	---M--	200	added ('OK')	image/png	etag:%22b9ca30f4e969b5bf680c03dd73dc9fc9%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-19-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-19-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:21	60885/60885	---M--	200	added ('OK')	image/png	etag:%221d053993c10f135af0aa4be1986ab79a%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-11-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-11-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:21	68650/68650	---M--	200	added ('OK')	image/png	etag:%221411360b4350754e9e98df168a906d22%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-10-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-10-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:23	50539/50539	---M--	200	added ('OK')	image/png	etag:%224c0fce9d2bdb8e5543ca73e372fa7209%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-20-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-20-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:27	32765/32765	---M--	200	added ('OK')	image/png	etag:%22506a7039fa427671f0db7a5438d2fbf6%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-21-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-21-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:29	26481/26481	---M--	200	added ('OK')	image/png	etag:%22593b7c937d7ce167ae65a396c5c40f0f%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-22-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-22-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:32	13506/13506	---M--	200	added ('OK')	image/png	etag:%22efb5972d971184d61b1f4d8b41d76202%22	http://r4ds.had.co.nz/diagrams/data-science-program.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/data-science-program.png	(from http://r4ds.had.co.nz/program-intro.html)
23:14:34	16657/16657	---M--	200	added ('OK')	image/png	etag:%2292f3d33fd0745c33ec833ec8420cc97f%22	http://r4ds.had.co.nz/pipes_files/figure-html/unnamed-chunk-13-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/pipes_files/figure-html/unnamed-chunk-13-1.png	(from http://r4ds.had.co.nz/pipes.html)
23:14:35	57201/57201	---M--	200	added ('OK')	image/png	etag:%226012c82b73474039eecd9e9e01ab67ff%22	http://r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-26-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/datetimes_files/figure-html/unnamed-chunk-26-1.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:37	16771/16771	---M--	200	added ('OK')	image/png	etag:%22612b7c9f023711c0fa08825b508e86d9%22	http://r4ds.had.co.nz/pipes_files/figure-html/unnamed-chunk-13-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/pipes_files/figure-html/unnamed-chunk-13-2.png	(from http://r4ds.had.co.nz/pipes.html)
23:14:39	15430/15430	---M--	200	added ('OK')	image/png	etag:%2230b570042350625f440c40358f8ddfc3%22	http://r4ds.had.co.nz/screenshots/rstudio-nav.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rstudio-nav.png	(from http://r4ds.had.co.nz/functions.html)
23:14:41	74859/74859	---M--	200	added ('OK')	image/png	etag:%22ff411c3e1433d38c3a1980af5d21efde%22	http://r4ds.had.co.nz/diagrams/datetimes-arithmetic.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/datetimes-arithmetic.png	(from http://r4ds.had.co.nz/dates-and-times.html)
23:14:44	24586/24586	---M--	200	added ('OK')	image/png	etag:%228c6c1006e1edc26fe60d2dc026ad0dac%22	http://r4ds.had.co.nz/diagrams/lists-structure.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/lists-structure.png	(from http://r4ds.had.co.nz/vectors.html)
23:14:47	35383/35383	---M--	200	added ('OK')	image/png	etag:%22c3217ffae0c5ea2eeeba5fc702de04d3%22	http://r4ds.had.co.nz/diagrams/lists-subsetting.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/lists-subsetting.png	(from http://r4ds.had.co.nz/vectors.html)
23:14:51	76847/76847	---M--	200	added ('OK')	image/png	etag:%226f6c647d58e517dd9762b67d0c44fa01%22	http://r4ds.had.co.nz/diagrams/data-structures-overview.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/data-structures-overview.png	(from http://r4ds.had.co.nz/vectors.html)
23:15:06	68509/68509	---M--	200	added ('OK')	image/jpeg	etag:%221b094519b2090884fa5e84eccebb4e9a%22	http://r4ds.had.co.nz/images/pepper-3.jpg	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/pepper-3.jpg	(from http://r4ds.had.co.nz/vectors.html)
23:15:09	104738/104738	---M--	200	added ('OK')	image/jpeg	etag:%22133370b7e940517cd54d3e6cbfe22051%22	http://r4ds.had.co.nz/images/pepper-2.jpg	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/pepper-2.jpg	(from http://r4ds.had.co.nz/vectors.html)
23:15:12	28670/28670	---M--	200	added ('OK')	image/png	etag:%22f2c5043d656b3ef22a30f7234372ffdd%22	http://r4ds.had.co.nz/diagrams/lists-map2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/lists-map2.png	(from http://r4ds.had.co.nz/iteration.html)
23:15:15	180347/180347	---M--	200	added ('OK')	image/jpeg	etag:%22a4539c61785407872c4e4bfcc1daead4%22	http://r4ds.had.co.nz/images/pepper.jpg	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/pepper.jpg	(from http://r4ds.had.co.nz/vectors.html)
23:15:17	32057/32057	---M--	200	added ('OK')	image/png	etag:%226ac5fb44b48890334f043f6d5fd746a2%22	http://r4ds.had.co.nz/diagrams/lists-pmap-unnamed.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/lists-pmap-unnamed.png	(from http://r4ds.had.co.nz/iteration.html)
23:15:20	189983/189983	---M--	200	added ('OK')	image/jpeg	etag:%227825c16d84c5dc08e66fb4ec8343e14c%22	http://r4ds.had.co.nz/images/pepper-1.jpg	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/pepper-1.jpg	(from http://r4ds.had.co.nz/vectors.html)
23:15:21	43480/43480	---M--	200	added ('OK')	image/png	etag:%22f57b30414ece572818c90ae44bab5be3%22	http://r4ds.had.co.nz/diagrams/lists-pmap-named.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/lists-pmap-named.png	(from http://r4ds.had.co.nz/iteration.html)
23:15:21	13892/13892	---M--	200	added ('OK')	image/png	etag:%2225527221cde9192eb807fb98dec211ab%22	http://r4ds.had.co.nz/diagrams/data-science-model.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/data-science-model.png	(from http://r4ds.had.co.nz/model-intro.html)
23:15:23	13532/13532	---M--	200	added ('OK')	image/png	etag:%22ce841111c07953dc94b6152b99193faa%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-2-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-2-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:15:31	30196/30196	---M--	200	added ('OK')	image/png	etag:%22f50bdb6bf7b5ca3b2a3c62024c09739f%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-4-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-4-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:15:37	110446/110446	---M--	200	added ('OK')	image/png	etag:%228b7d6ddd9dc95da78f4ca80e12d7d7f8%22	http://r4ds.had.co.nz/diagrams/lists-invoke.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/lists-invoke.png	(from http://r4ds.had.co.nz/iteration.html)
23:15:49	120467/120467	---M--	200	added ('OK')	image/png	etag:%22c2abdc300226c7935423c1513d703c13%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-8-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-8-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:15:51	94178/94178	---M--	200	added ('OK')	image/png	etag:%220479f81e98093588db6bc57d9c29bdd6%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-9-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-9-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:15:57	19109/19109	---M--	200	added ('OK')	image/png	etag:%224cc80d88c3f5ea4954e0344c1cffdedb%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-12-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-12-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:05	31865/31865	---M--	200	added ('OK')	image/png	etag:%22da42996a8a9e6b32288475a748da89d4%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-19-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-19-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:08	253875/253875	---M--	200	added ('OK')	image/png	etag:%22a771fa63af9546787426fc8ef93c2737%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-3-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-3-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:09	173696/173696	---M--	200	added ('OK')	image/png	etag:%223ba6e0c2602bef7fb08921b2fa813d85%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-10-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-10-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:09	106850/106850	---M--	200	added ('OK')	image/png	etag:%225ad4a8a532183e1ae9a913d56d7d9bed%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-11-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-11-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:13	14170/14170	---M--	200	added ('OK')	image/png	etag:%2285f0e0354aa04a8f7209d639e53ff29a%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-22-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-22-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:13	27706/27706	---M--	200	added ('OK')	image/png	etag:%22983a9e0fc6dad0e9c3f0f7b3a4b3172b%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-21-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-21-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:13	10698/10698	---M--	200	added ('OK')	image/png	etag:%22cfec4e7077dcb4e1f97e6c012d72b550%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-27-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-27-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:15	19571/19571	---M--	200	added ('OK')	image/png	etag:%2253afd12b46792c4165ff1fbe0d450fdf%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-29-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-29-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:19	44593/44593	---M--	200	added ('OK')	image/png	etag:%22a53b91b5c16d14b0e46bec87f340e77c%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-31-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-31-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:27	24279/24279	---M--	200	added ('OK')	image/png	etag:%225b173fdc3b74409e9a30af0da9fad273%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-40-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-40-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:35	102248/102248	---M--	200	added ('OK')	image/png	etag:%2244a9fc2d0896c456aaae4aab8745e76a%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-34-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-34-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:35	87948/87948	---M--	200	added ('OK')	image/png	etag:%222da73aa47ae72441b45a822cca69d14f%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-35-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-35-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:37	69721/69721	---M--	200	added ('OK')	image/png	etag:%22ba13619f56467bedee4e8d8ed7b51050%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-41-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-41-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:41	17109/17109	---M--	200	added ('OK')	image/png	etag:%228c5f97f462e774e7c0e4fd4c059507ba%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-45-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-45-1.png	(from http://r4ds.had.co.nz/model-basics.html)
